iteracija,zavrsetak_projekta,prekoracen_rok,T1_ucinak,T1_A1.2_ucinak,T2_ucinak,T3_ucinak,T3_A4.1_ucinak,T4_ucinak,T4_A4.1_ucinak,T5_ucinak,T5_A3.2_ucinak,T6_ucinak,T7_ucinak,T8_ucinak,T8_A3.1_ucinak,T8_A3.2_ucinak,T8_A4.1_ucinak,T8_A5.1_ucinak,T8_A5.2_ucinak,T9_ucinak,T9_A3.1_ucinak,P1_ucinak,P1_A5.2_ucinak
11914,37.4496332673346,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456860739093116,0.5777085155985134,0.0,1.4496332673345962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11915,38.129560223416355,1,1.1652952197322861,0.5869234278089053,0.0,0.0,0.0,0.6836475454075929,0.47884355617323676,2.650716667243116,0.8330655372237173,0.5868030978369455,0.7634387587837907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11916,37.034460095786564,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344600957865664,0.8999042995434552,0.8354877087378407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414901896892763,1.0241848824464055,-0.5365787485562101,-0.23186424370217942
11917,37.790115294132185,1,0.0,0.0,0.0,0.0,0.0,1.2163282671622453,0.5423297658977823,1.857938154223238,0.7524606685500396,0.0,0.0,0.17366486621398605,0.38450089548081245,0.4102748962285557,0.3898473740111631,0.28115270854646046,0.3914134301209202,0.0,0.0,-0.7085637068731032,-0.32822645831753483
11918,38.562790158239864,1,1.367384945601463,0.4998255123960812,0.0,2.3004749577175376,1.828459210621972,0.0,0.0,0.0,0.0,0.8823447776061274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8902491258278378,1.004681129093027,0.0,0.0
11919,36.0,0,1.6611588529163572,0.8274239153801555,1.2062607806904582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11920,36.971060491285144,1,0.0,0.0,0.0,3.3308817418037386,1.239279116458813,1.3310004786822955,0.7317813748263324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11921,37.378583950487126,1,0.0,0.0,0.0,0.0,0.0,1.102134596527966,0.5409899389281396,1.8375940115589806,0.402267763264851,1.147602866400557,0.996165623145708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518418895923882,-0.36357563802954795
11922,39.005194546640226,1,1.25472208827677,0.5453034842518267,0.0,1.349222779162727,1.5611725101393086,0.0,0.0,2.4440220365009164,0.866573131501066,0.574697944901691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11923,38.322795347263764,1,0.7390387465126562,0.657593242226435,0.0,0.0,0.0,0.0,0.0,3.025300652109496,0.3209971628016655,0.37683864646306964,0.8523767649041812,0.28262769197574106,0.4058621325887756,0.1283261630388973,0.2974946951542723,0.4177968906691766,0.1812796088796324,0.0,0.0,0.0,0.0
11924,35.911300102333186,0,1.6060033389026032,0.6538813376659163,0.0,2.3052967634305856,0.6188079820730339,0.0,0.0,0.0,0.0,0.7113106528234313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8316797834892442,-0.16837178224816918
11925,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950813827662375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11926,35.5006480690079,0,1.0287287114878512,0.4121289241827073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269784335021508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6345464544553259,-0.32633036449424757
11927,37.941057084981615,1,0.0,0.0,0.0,2.5544603914925577,0.6545824711710337,0.0,0.0,2.2864746138105803,0.6250996909616029,0.4174523729457905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11928,36.0,0,0.0,0.0,2.3334434968574422,0.0,0.0,0.0,0.0,0.0,0.0,0.8752457562410131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11929,36.40448126390412,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404481263904118,0.843813771793686,0.33387065726479465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42127447101956594,-0.42025111170847324
11930,35.72526778171046,0,0.785516468006186,0.6094841670082973,1.6785518498421346,0.0,0.0,0.0,0.0,0.0,0.0,0.6480305330519065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.274732218289539,-0.3382243315934057
11931,36.0,0,1.466162549448695,0.45467765504554697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569935213509235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11932,39.086978055264304,1,1.1369249546952047,0.45595639259111764,0.0,2.166666817863373,0.8964118089961889,0.0,0.0,3.190566246268111,0.7179191078438698,0.969442233547467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4447709459333382,-0.23596003324315204
11933,36.15836457609201,1,1.4137825255734988,0.6412244492114842,0.0,2.6165846779081914,0.8105419633229654,0.0,0.0,0.0,0.0,1.1583645760920092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11934,35.50101560005994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222925404046145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49898439994006194,-0.26202409289706347
11935,35.62967546559984,0,1.2030946044520718,0.9150826338853197,0.0,0.0,0.0,1.2577550762352097,0.44893064589034415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.370324534400161,-0.1230506699039566
11936,39.093820161968836,1,1.4774282614531424,0.39629775701838055,0.0,0.0,0.0,1.1534772577419683,0.5268358360827631,3.566984325886076,0.5989836325466813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5599473506128321,-0.31450051553074565
11937,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832816423712625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1947059918097427,1.6263342586945952,0.0,0.0
11938,37.582482544867815,1,0.0,0.0,2.6122874959692677,2.1913565630332563,1.1589715418709883,0.0,0.0,0.0,0.0,0.0,0.0,0.24605051179721432,0.25248386681845725,0.28030410724961674,0.3164847634660447,0.42941526273594666,0.21404624591641536,0.0,0.0,0.0,0.0
11939,36.92767291076668,1,0.9744073708348522,0.5327721977722164,0.0,0.0,0.0,0.0,0.0,1.9276729107666832,0.41282545066889104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3730925393132284,-0.3367492112780973
11940,36.12851680410808,1,0.0,0.0,0.0,1.6999648693832423,1.128516804108083,0.0,0.0,0.0,0.0,0.6010002294177724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11941,37.317902307782205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317902307782206,0.8843166518133232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11942,39.27019986327248,1,1.172398377528873,0.32556648136794364,0.0,0.0,0.0,1.24216524227837,0.7967785548290951,3.473421308443381,0.6444786519857024,0.7295551650700648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6800283641445426,-0.22417737399768453
11943,38.88262326734145,1,0.0,0.0,0.0,0.0,0.0,1.3243766607684633,0.610388704348088,2.9268221290977325,0.6007087717791084,0.0,0.4019995038051769,0.3452784976641529,0.25783040072788105,0.17452152527188303,0.34541243389563275,0.3156296698781226,0.4572856045307484,0.0,0.0,0.0,0.0
11944,39.065084205364506,1,0.0,0.0,2.214882422488156,0.0,0.0,1.218511409299329,0.5085926757377393,3.556491529626766,0.5017606146490812,0.7470418225916503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.454866725465611,-0.3818148945788322
11945,35.31364604001941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47116166371714424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8929641637967305,-0.15751562369773714
11946,36.63490673063368,1,1.0944918906909185,0.5488515345982994,0.0,0.0,0.0,0.0,0.0,1.6349067306336826,0.5402339079304859,0.5149953681684938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11947,37.01951400094369,1,1.42969625394323,0.8855301954928885,0.0,1.2532060654517607,1.1481122686114658,1.4889794738688173,0.5093879519100457,0.0,0.0,0.0,0.0,0.18304241209468813,0.2551679091197301,0.2992331206566982,0.3620137804221845,0.44727165995625945,0.2818218857766014,0.0,0.0,0.0,0.0
11948,38.781839202131295,1,0.0,0.0,0.0,2.028976447392786,0.6463399066000548,1.5947643349236733,0.7309371519297525,2.4045621436014897,0.7361464375815037,0.42855140799966146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11949,37.825058779511636,1,1.6014745795804977,0.43199464988284797,0.0,0.0,0.0,0.9140539314789603,0.43268296362071157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0828324403356993,1.2266978281164804,-0.5061787995422895,-0.25404857370149164
11950,37.802874265662965,1,1.5054852993290035,0.35236278938018717,0.0,0.0,0.0,0.0,0.0,2.8028742656629646,0.45472734588513436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11951,38.84655260687155,1,0.0,0.0,0.0,0.0,0.0,1.0720071348181102,0.6591256134245425,3.1874269934470068,0.5848993727820857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11952,38.15694219861649,1,0.0,0.0,1.55187516818833,2.0303099339580974,0.7573135674921642,0.0,0.0,2.0307105998664863,0.7712083540896735,0.0,0.0,0.15876772531991323,0.2563098290644138,0.2079244662118334,0.36891803125784317,0.37551670339601406,0.3051681033122284,0.0,0.0,0.0,0.0
11953,37.40675356803529,1,1.6749131270111952,0.890667009392518,0.0,0.0,0.0,0.0,0.0,2.1497503156197766,0.8585415704763646,1.2739089268317123,0.0,0.2704630898903956,0.39244717432950454,0.25230615776236376,0.2570032524155142,0.2576565279782431,0.3750822894398722,0.0,0.0,0.0,0.0
11954,37.59855084895237,1,0.6673020310943035,0.476118944918432,0.0,0.0,0.0,0.743096897581264,0.7325095105861297,1.5545575468458197,0.6427639585193374,1.1207524627357806,0.0,0.3100374153487774,0.20088976231883904,0.3353939179208375,0.3114837915204231,0.13902926119785736,0.2363612808767389,0.0,0.0,-0.42837667960177706,-0.306430704543338
11955,39.26934597632828,1,0.0,0.0,0.0,1.8686149894568729,1.471223278743647,0.8175353494078723,0.46174983554433086,2.0521456055356913,0.38262377497506067,0.0,0.0,0.1826457920858769,0.30745482516435985,0.31134369316822824,0.28422725650460523,0.4343800091566135,0.3438064145544836,0.0,0.0,-0.905946908575606,-0.2778126138539646
11956,36.701694505351234,1,0.0,0.0,0.0,0.0,0.0,1.3492735988293059,0.4700596739736884,0.0,0.0,1.240076358916887,0.0,0.14668996857610644,0.21859055831999985,0.3139049557210592,0.28904836691144487,0.465645292677526,0.4616181464343436,0.0,0.0,0.0,0.0
11957,35.48811676973698,0,1.1540333707997845,0.595070734928673,0.0,0.0,0.0,1.1359974715204992,0.47117561386816303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5118832302630176,-0.19430587827209736
11958,37.634954212760775,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6349542127607712,0.5386901423698776,0.0,0.7067804767723946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11959,36.0,0,1.3998812156133007,0.8917468623747247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11960,36.8703762640355,1,0.0,0.0,0.0,0.0,0.0,1.1762963049191097,0.4611611550633205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6509104471206864,1.0431695119957025,0.0,0.0
11961,37.53518249915973,1,0.0,0.0,0.7076454382822306,2.641257402240226,1.5798930055383846,0.0,0.0,0.0,0.0,0.9550072538152475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5128001913792646,0.6734794672580113,-0.5802106126889089,-0.36986628187629955
11962,37.640985505234994,1,0.0,0.0,0.0,0.0,0.0,0.8030894684130778,0.8635153306942078,1.7774701745407886,0.4349835312175049,0.5022038195482507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2894832615172939,-0.19753188827012497
11963,39.14498707374729,1,0.7430480240878887,0.34152297688024036,2.586200258833735,0.0,0.0,1.4184408745437,0.49221568238554336,3.652771391361744,0.4852068648270016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11964,36.0,0,0.8245143113348216,0.5421005600946391,0.0,2.356071914729055,0.9493002710456391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11965,37.5160184991402,1,0.0,0.0,0.0,2.0780061097888556,0.9316450555835013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4507297783764708,0.9872826109748771,-0.5540810092798447,-0.3941126423982465
11966,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11967,36.00584102286631,1,0.0,0.0,0.0,0.0,0.0,1.9093860198079182,0.7712037355867479,0.0,0.0,1.0058410228663108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11968,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.403434694654023,1.1639302479377704,0.0,0.0
11969,36.0,0,0.8728083194533603,0.41865338776891514,0.0,2.0260728698925026,0.8990601154285891,0.0,0.0,0.0,0.0,0.6180814065929393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11970,36.0,0,0.0,0.0,0.0,3.6755969697027777,0.9639939358523388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11971,37.48798810785634,1,0.0,0.0,0.0,0.0,0.0,1.1575645051142813,0.2983187654502928,2.1896693424060505,0.657080922880355,0.42854335901420915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5907106340516988,-0.30168755767982935
11972,36.156182662157825,1,0.0,0.0,0.0,1.9981512697226775,1.053604236207601,0.0,0.0,0.0,0.0,1.1561826621578226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11973,36.0,0,1.7260453236806619,0.8568546306093824,0.0,1.878466125318361,0.9200201822057585,0.0,0.0,0.0,0.0,0.46322563971397446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11974,35.95379267685828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12973601809394453,0.3079858190422199,0.3174108875640985,0.12335256643731939,0.33034738816192233,0.3518090926759294,0.0,0.0,-0.3765547113036424,-0.2466904998310629
11975,36.0,0,0.0,0.0,0.0,3.1202117627970924,0.6765657146317667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11976,38.75328443704366,1,0.0,0.0,0.0,0.0,0.0,1.4760803131617775,0.5913898836700273,3.161894553373636,0.5690401486859479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6271736220558612,-0.3995958291768993
11977,36.29927702778707,1,0.0,0.0,0.0,0.0,0.0,1.4154212329457634,0.7746010120395175,0.0,0.0,1.0752918536128477,0.0,0.3503545997401624,0.30579118451998377,0.22344770722809196,0.25568912477494643,0.23181161311155588,0.2239851741742276,0.0,0.0,0.0,0.0
11978,38.289828349807074,1,0.0,0.0,0.0,0.0,0.0,1.00611442615241,0.5005397867677824,2.789288563039293,0.5315155796027512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11979,36.09078109727117,1,1.035496367141178,0.6438656053914869,1.8241908241085096,0.0,0.0,1.231093906021484,0.5874274280072437,0.0,0.0,0.7977815012660399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.783706463434805,-0.2656726956069981
11980,36.0,0,0.6774108185263317,0.49108314174379836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11981,37.274441877675216,1,0.0,0.0,0.0,0.0,0.0,1.548756653197197,0.5707463963560979,1.7036954813191145,0.7326829258335801,0.5721589319200181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11982,36.0,0,0.6393607408784041,0.4840800884625531,1.1747152983637479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11983,40.96922025651643,1,1.55879637288281,0.7919484610378362,0.0,3.6796459515766418,0.8269078847974226,0.0,0.0,1.6054685175629393,0.800130587291551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.084468750942694,0.8461785938227269,0.0,0.0
11984,36.27192067442839,1,0.0,0.0,1.2107407109816213,0.0,0.0,0.0,0.0,0.0,0.0,0.9650311614599754,0.0,0.1547200289999542,0.14124636825912645,0.29148588119278557,0.27700691835241875,0.27192067442838863,0.14707691841322368,0.0,0.0,0.0,0.0
11985,39.162715033416724,1,1.550533813570628,0.6954592462149602,0.0,2.2365263434946696,1.3065082891268678,1.0646370786093429,0.5838633390323399,2.0189570959122403,0.6981532675848097,1.281652375313633,0.0,0.30651119516648023,0.15664666713777364,0.38187956846147153,0.25338630934527173,0.4341362443953935,0.43430341210836887,0.0,0.0,-0.5659042274225596,-0.163242261823282
11986,37.92988391802969,1,1.3257949311884913,0.5169303816761017,1.529491700066074,0.0,0.0,0.0,0.0,2.9298839180296863,0.6303434242237835,0.7762326581166857,1.1344494329433712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11987,36.0,0,0.9381778519656052,0.49346643693134307,1.5203432427687436,0.0,0.0,0.0,0.0,0.0,0.0,0.5140067391452529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11988,38.16740282003545,1,0.0,0.0,0.0,3.160358255157134,1.3955174906727859,0.0,0.0,1.771885329362663,0.6843788391229721,0.6906617930698951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11989,37.87732496209105,1,1.4981311796622963,0.3208792843004071,0.0,0.0,0.0,1.2519906298175276,0.6583343290014848,2.218990633089569,0.6824218631907808,0.9632983145300857,0.5716420386441396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11990,36.52245193846574,1,1.0079963202238158,0.7970935899133954,0.0,0.0,0.0,0.0,0.0,1.5224519384657442,0.6463090373447249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11991,39.31807846752689,1,0.0,0.0,1.513802434622929,0.0,0.0,0.0,0.0,2.070272391711707,0.4762958249787873,1.147451081908902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826896300365439,1.5010839075597353,0.0,0.0
11992,36.0,0,1.2853399488021708,0.39083314871065244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11993,38.104582599215554,1,1.4378368657097882,0.6672969227998088,0.0,1.1729639310934479,1.1768151778236884,0.0,0.0,1.9277674213918634,0.8201067080330038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11994,36.37711782465411,1,0.5627985434286491,0.5495107663166083,1.7422673503746728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682980101664448,0.2752739834612725,0.17414541660219418,0.285660464365205,0.37711782465410815,0.36020788972247986,0.0,0.0,0.0,0.0
11995,38.01903204120233,1,0.8743890093252457,0.5943713055534672,1.0040881228673397,1.1003504905780332,0.820646596298005,0.0,0.0,1.8618536729631754,0.5881854459206324,0.0,0.0,0.14342526176411588,0.2497176840725997,0.2512860611354869,0.33653177194114503,0.2751571897881987,0.23908671599966128,0.0,0.0,-0.3665759852794588,-0.36934442544641916
11996,39.605047949283765,1,0.6934412376269616,0.6423934334751938,0.0,1.6857294728271928,1.7643566563046416,1.245706276237736,0.5954807281889987,2.2452105647901295,0.4505715242988523,0.46245097897133164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11997,38.0057346801841,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.005734680184095,0.9513124366523772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11998,36.91303186044494,1,0.0,0.0,0.0,0.0,0.0,0.8833552824645797,0.5765063432436184,0.0,0.0,0.0,0.9130318604449383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999,38.49846183585417,1,1.6351426560544697,0.36763200246908617,0.0,0.0,0.0,1.257350018270814,0.5239760463264975,2.640316771188199,0.7580998602073883,0.0,0.0,0.3134627683769307,0.372711570838113,0.17978216552795528,0.33416901833948365,0.4241955893109802,0.4492337532299798,0.0,0.0,0.0,0.0
12000,36.26972354695434,1,0.0,0.0,0.0,2.4416702724225137,1.2697235469543386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5205359670037294,-0.23792880598732985
12001,38.13896956641311,1,1.6759633749901868,0.5492779634258322,0.0,2.059755840174878,1.770671716239881,0.0,0.0,1.3682978501732301,0.6735565823731704,0.9314121742997121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12002,39.61590316781486,1,0.0,0.0,0.0,2.0953435520058132,0.963314736149609,1.3041043788700388,0.5249147073164218,2.8542650244814647,0.7406571777955933,1.123418033197688,0.0,0.24341479413901157,0.294907524096886,0.18721533405144733,0.27340869986736593,0.2659662463376121,0.36529828810354315,0.0,0.0,0.0,0.0
12003,38.527497692416375,1,0.9162431671997395,0.5746723349503599,0.0,0.0,0.0,1.0590353545113007,0.7226697519589198,0.0,0.0,0.0,0.0,0.18607218083968857,0.3040233685892401,0.3067312873398134,0.26761968191529906,0.5467140669880579,0.39452399945056416,2.7690492126071753,0.9863431213294136,-0.439936964067695,-0.380637211456841
12004,36.685211855687356,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322189308353305,0.6852118556873552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12005,36.140595013854195,1,0.0,0.0,0.9062955837116198,2.333761349030757,1.140595013854196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12006,41.28811750038135,1,1.0335404616605386,0.6731440417030305,0.0,1.974205577041929,1.7319372449293837,0.7764772579668804,0.5774976491019118,3.9786826063500498,0.8469521932285897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9585306187853895,-0.25696986651425013
12007,36.0,0,0.6202696273770385,0.4208423807051812,0.0,0.0,0.0,1.3710893108542304,0.737058002732954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12008,37.99833340388318,1,0.0,0.0,0.0,2.0175672309253807,1.020446468154021,0.0,0.0,1.9778869357291602,0.47308204116780295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3923538387247051,-0.27794317819859055
12009,38.287494725680624,1,0.0,0.0,0.0,1.9847764565374328,1.579113995878529,1.2658944266243597,0.40896670841298877,1.2994140213891052,0.5951890681058956,0.6431968367403468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39654203827994267,-0.34555676469728563
12010,38.45675975520821,1,0.0,0.0,0.0,2.318488667869203,1.0365286270025063,1.0637025264352191,0.348480952779691,1.8435856273896203,0.4686967439476108,0.6869310857982551,0.0,0.1253884374389019,0.2296049393122438,0.3555442250613351,0.22816454803639738,0.335530423352811,0.17266839976328607,0.0,0.0,-0.5779164149958476,-0.2909511702856722
12011,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12012,36.661709792453074,1,0.0,0.0,0.0,3.2265706836686667,1.3430677452134163,0.0,0.0,0.0,0.0,0.4720714950229424,0.0,0.2062308723215968,0.25435225679757323,0.390363911007141,0.3186420472396557,0.3301902681439409,0.2530558991855587,0.0,0.0,-0.3895259250730866,-0.3428479764531773
12013,37.448826603479176,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4488266034791755,0.4365993543738551,0.5600105885787054,1.1245377563716348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12014,38.433187771311694,1,1.1721316434157296,0.9513602240155283,0.0,1.1359896093343624,1.434497234023543,1.0667179920944516,0.4039977962600829,1.594692741028059,0.500432356317192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12015,39.1491536515334,1,0.0,0.0,0.0,2.2025194543232516,1.7227044030058822,0.0,0.0,2.1552429120868704,0.5166693907399089,0.0,0.0,0.17244256898663124,0.2850190435677177,0.3424647393641479,0.2712063364406496,0.28939119519677353,0.28716704163691786,0.0,0.0,0.0,0.0
12016,36.873636344661335,1,0.0,0.0,0.0,2.438462862606184,1.0587663901106403,0.0,0.0,0.0,0.0,0.0,0.8736363446613307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12017,36.98609631989576,1,0.0,0.0,0.0,1.8244759093210405,1.468756464611834,1.5590162545656034,0.5173398552839193,0.0,0.0,0.804943683666145,0.5919361832665649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5111943783733632,-0.3969944890354725
12018,39.48894017179605,1,1.5643399380381484,0.7292795523157599,0.0,3.060651377605115,1.4465987513563703,0.0,0.0,3.0423414204396817,0.7454112506652442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12019,40.44703835309382,1,0.0,0.0,0.0,2.582113023926573,0.9176856321130207,1.5310114893773101,0.41654700144279283,0.0,0.0,0.4605030034411865,0.0,0.21269403140511467,0.28495268209498603,0.3462030819464608,0.32168554519844395,0.4491149367259035,0.21554390355935638,2.5337447199483956,0.9563193243949772,-0.6953366606357856,-0.20247658413796688
